OrderID,ProductID,UnitPrice,Quantity,Discount,TotalPrice,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,Year,Month,Day,OrderDate_iso,ProductName,CategoryID,SupplierID,ShipperID,TotalSales
10672,52,5.6,18,0.0,100.8,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,100.8
10673,11,14.0,25,0.0,350.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,350.0
10673,30,20.7,20,0.0,414.0,nan,0,,,,,,,,,,,,,,,,Nord-Ost Matjeshering,8.0,13.0,0,414.0
10673,62,39.4,15,0.0,591.0,nan,0,,,,,,,,,,,,,,,,Tarte au sucre,3.0,29.0,0,591.0
10674,7,24.0,20,0.0,480.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,480.0
10674,28,36.4,15,0.0,546.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,546.0
10674,45,7.6,12,0.0,91.19999999999999,nan,0,,,,,,,,,,,,,,,,Rogede sild,8.0,21.0,0,91.19999999999999
10675,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10675,32,25.6,30,0.0,768.0,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,768.0
10675,68,10.0,10,0.0,100.0,nan,0,,,,,,,,,,,,,,,,Scottish Longbreads,3.0,8.0,0,100.0
10676,1,14.4,20,0.0,288.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,288.0
10676,11,14.0,12,0.0,168.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,168.0
10676,75,6.2,25,0.0,155.0,nan,0,,,,,,,,,,,,,,,,Rhönbräu Klosterbier,1.0,12.0,0,155.0
10677,17,31.2,30,0.0,936.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,936.0
10677,31,10.0,20,0.0,200.0,nan,0,,,,,,,,,,,,,,,,Gorgonzola Telino,4.0,14.0,0,200.0
10677,59,44.0,10,0.0,440.0,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,440.0
10678,7,24.0,20,0.0,480.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,480.0
10678,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10678,52,5.6,20,0.0,112.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,112.0
10679,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10679,34,11.2,20,0.0,224.0,nan,0,,,,,,,,,,,,,,,,Sasquatch Ale,1.0,16.0,0,224.0
10679,41,7.7,15,0.0,115.5,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,115.5
10680,17,31.2,20,0.0,624.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,624.0
10680,28,36.4,20,0.0,728.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,728.0
10680,59,44.0,10,0.0,440.0,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,440.0
10681,14,18.6,20,0.0,372.0,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,372.0
10681,25,11.2,20,0.0,224.0,nan,0,,,,,,,,,,,,,,,,NuNuCa Nuß-Nougat-Creme,3.0,11.0,0,224.0
10681,52,5.6,15,0.0,84.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,84.0
10682,7,24.0,20,0.0,480.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,480.0
10682,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10682,41,7.7,12,0.0,92.4,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,92.4
10683,11,14.0,20,0.0,280.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,280.0
10683,30,20.7,18,0.0,372.59999999999997,nan,0,,,,,,,,,,,,,,,,Nord-Ost Matjeshering,8.0,13.0,0,372.59999999999997
10683,62,39.4,15,0.0,591.0,nan,0,,,,,,,,,,,,,,,,Tarte au sucre,3.0,29.0,0,591.0
10684,12,30.4,18,0.0,547.1999999999999,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,547.1999999999999
10684,32,25.6,25,0.0,640.0,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,640.0
10684,75,6.2,20,0.0,124.0,nan,0,,,,,,,,,,,,,,,,Rhönbräu Klosterbier,1.0,12.0,0,124.0
10685,7,24.0,30,0.0,720.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,720.0
10685,25,11.2,20,0.0,224.0,nan,0,,,,,,,,,,,,,,,,NuNuCa Nuß-Nougat-Creme,3.0,11.0,0,224.0
10685,52,5.6,15,0.0,84.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,84.0
10686,1,14.4,25,0.0,360.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,360.0
10686,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10686,75,6.2,20,0.0,124.0,nan,0,,,,,,,,,,,,,,,,Rhönbräu Klosterbier,1.0,12.0,0,124.0
10687,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10687,32,25.6,25,0.0,640.0,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,640.0
10687,41,7.7,15,0.0,115.5,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,115.5
10688,17,31.2,20,0.0,624.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,624.0
10688,23,7.2,20,0.0,144.0,nan,0,,,,,,,,,,,,,,,,Tunnbröd,5.0,9.0,0,144.0
10688,45,7.6,12,0.0,91.19999999999999,nan,0,,,,,,,,,,,,,,,,Rogede sild,8.0,21.0,0,91.19999999999999
10689,14,18.6,25,0.0,465.00000000000006,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,465.00000000000006
10689,28,36.4,20,0.0,728.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,728.0
10689,59,44.0,12,0.0,528.0,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,528.0
10690,11,14.0,20,0.0,280.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,280.0
10690,30,20.7,15,0.0,310.5,nan,0,,,,,,,,,,,,,,,,Nord-Ost Matjeshering,8.0,13.0,0,310.5
10690,62,39.4,15,0.0,591.0,nan,0,,,,,,,,,,,,,,,,Tarte au sucre,3.0,29.0,0,591.0
10691,7,24.0,20,0.0,480.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,480.0
10691,24,3.6,25,0.0,90.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,90.0
10691,52,5.6,20,0.0,112.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,112.0
10692,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10692,34,11.2,20,0.0,224.0,nan,0,,,,,,,,,,,,,,,,Sasquatch Ale,1.0,16.0,0,224.0
10692,41,7.7,12,0.0,92.4,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,92.4
10693,17,31.2,25,0.0,780.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,780.0
10693,23,7.2,20,0.0,144.0,nan,0,,,,,,,,,,,,,,,,Tunnbröd,5.0,9.0,0,144.0
10693,52,5.6,18,0.0,100.8,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,100.8
10694,1,14.4,30,0.0,432.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,432.0
10694,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10694,60,27.2,12,0.0,326.4,nan,0,,,,,,,,,,,,,,,,Camembert Pierrot,4.0,28.0,0,326.4
10695,11,14.0,25,0.0,350.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,350.0
10695,30,20.7,20,0.0,414.0,nan,0,,,,,,,,,,,,,,,,Nord-Ost Matjeshering,8.0,13.0,0,414.0
10695,41,7.7,15,0.0,115.5,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,115.5
10696,7,24.0,20,0.0,480.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,480.0
10696,25,11.2,20,0.0,224.0,nan,0,,,,,,,,,,,,,,,,NuNuCa Nuß-Nougat-Creme,3.0,11.0,0,224.0
10696,52,5.6,15,0.0,84.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,84.0
10697,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10697,28,36.4,20,0.0,728.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,728.0
10697,75,6.2,25,0.0,155.0,nan,0,,,,,,,,,,,,,,,,Rhönbräu Klosterbier,1.0,12.0,0,155.0
10698,14,18.6,20,0.0,372.0,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,372.0
10698,32,25.6,25,0.0,640.0,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,640.0
10698,59,44.0,10,0.0,440.0,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,440.0
10699,17,31.2,25,0.0,780.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,780.0
10699,31,10.0,20,0.0,200.0,nan,0,,,,,,,,,,,,,,,,Gorgonzola Telino,4.0,14.0,0,200.0
10699,45,7.6,15,0.0,114.0,nan,0,,,,,,,,,,,,,,,,Rogede sild,8.0,21.0,0,114.0
10700,1,14.4,25,0.0,360.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,360.0
10700,24,3.6,18,0.0,64.8,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,64.8
10700,52,5.6,20,0.0,112.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,112.0
10751,14,18.6,20,0.0,372.0,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,372.0
10751,28,36.4,18,0.0,655.1999999999999,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,655.1999999999999
10751,41,7.7,15,0.0,115.5,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,115.5
10752,7,24.0,20,0.0,480.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,480.0
10752,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10752,52,5.6,18,0.0,100.8,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,100.8
10753,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10753,32,25.6,25,0.0,640.0,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,640.0
10753,75,6.2,20,0.0,124.0,nan,0,,,,,,,,,,,,,,,,Rhönbräu Klosterbier,1.0,12.0,0,124.0
10754,1,14.4,20,0.0,288.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,288.0
10754,18,50.0,18,0.0,900.0,nan,0,,,,,,,,,,,,,,,,Carnarvon Tigers,8.0,7.0,0,900.0
10754,43,36.8,12,0.0,441.59999999999997,nan,0,,,,,,,,,,,,,,,,Ipoh Coffee,1.0,20.0,0,441.59999999999997
10755,14,18.6,20,0.0,372.0,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,372.0
10755,25,11.2,20,0.0,224.0,nan,0,,,,,,,,,,,,,,,,NuNuCa Nuß-Nougat-Creme,3.0,11.0,0,224.0
10755,52,5.6,15,0.0,84.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,84.0
10756,11,14.0,25,0.0,350.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,350.0
10756,30,20.7,20,0.0,414.0,nan,0,,,,,,,,,,,,,,,,Nord-Ost Matjeshering,8.0,13.0,0,414.0
10756,62,39.4,15,0.0,591.0,nan,0,,,,,,,,,,,,,,,,Tarte au sucre,3.0,29.0,0,591.0
10757,7,24.0,20,0.0,480.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,480.0
10757,24,3.6,25,0.0,90.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,90.0
10757,52,5.6,20,0.0,112.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,112.0
10758,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10758,34,11.2,20,0.0,224.0,nan,0,,,,,,,,,,,,,,,,Sasquatch Ale,1.0,16.0,0,224.0
10758,41,7.7,12,0.0,92.4,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,92.4
10759,17,31.2,25,0.0,780.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,780.0
10759,23,7.2,20,0.0,144.0,nan,0,,,,,,,,,,,,,,,,Tunnbröd,5.0,9.0,0,144.0
10759,52,5.6,18,0.0,100.8,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,100.8
10760,1,14.4,30,0.0,432.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,432.0
10760,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10760,60,27.2,12,0.0,326.4,nan,0,,,,,,,,,,,,,,,,Camembert Pierrot,4.0,28.0,0,326.4
10761,11,14.0,25,0.0,350.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,350.0
10761,30,20.7,20,0.0,414.0,nan,0,,,,,,,,,,,,,,,,Nord-Ost Matjeshering,8.0,13.0,0,414.0
10761,41,7.7,15,0.0,115.5,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,115.5
10762,7,24.0,20,0.0,480.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,480.0
10762,25,11.2,20,0.0,224.0,nan,0,,,,,,,,,,,,,,,,NuNuCa Nuß-Nougat-Creme,3.0,11.0,0,224.0
10762,52,5.6,15,0.0,84.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,84.0
10763,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10763,28,36.4,20,0.0,728.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,728.0
10763,75,6.2,25,0.0,155.0,nan,0,,,,,,,,,,,,,,,,Rhönbräu Klosterbier,1.0,12.0,0,155.0
10764,14,18.6,20,0.0,372.0,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,372.0
10764,32,25.6,25,0.0,640.0,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,640.0
10764,59,44.0,10,0.0,440.0,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,440.0
10765,17,31.2,25,0.0,780.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,780.0
10765,31,10.0,20,0.0,200.0,nan,0,,,,,,,,,,,,,,,,Gorgonzola Telino,4.0,14.0,0,200.0
10765,45,7.6,15,0.0,114.0,nan,0,,,,,,,,,,,,,,,,Rogede sild,8.0,21.0,0,114.0
10766,1,14.4,25,0.0,360.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,360.0
10766,24,3.6,18,0.0,64.8,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,64.8
10766,52,5.6,20,0.0,112.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,112.0
10767,14,18.6,20,0.0,372.0,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,372.0
10767,28,36.4,20,0.0,728.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,728.0
10767,59,44.0,12,0.0,528.0,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,528.0
10768,11,14.0,20,0.0,280.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,280.0
10768,30,20.7,15,0.0,310.5,nan,0,,,,,,,,,,,,,,,,Nord-Ost Matjeshering,8.0,13.0,0,310.5
10768,62,39.4,15,0.0,591.0,nan,0,,,,,,,,,,,,,,,,Tarte au sucre,3.0,29.0,0,591.0
10769,7,24.0,20,0.0,480.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,480.0
10769,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10769,41,7.7,20,0.0,154.0,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,154.0
10770,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10770,32,25.6,30,0.0,768.0,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,768.0
10770,75,6.2,20,0.0,124.0,nan,0,,,,,,,,,,,,,,,,Rhönbräu Klosterbier,1.0,12.0,0,124.0
10771,1,14.4,25,0.0,360.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,360.0
10771,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10771,75,6.2,20,0.0,124.0,nan,0,,,,,,,,,,,,,,,,Rhönbräu Klosterbier,1.0,12.0,0,124.0
10772,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10772,32,25.6,25,0.0,640.0,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,640.0
10772,41,7.7,15,0.0,115.5,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,115.5
10773,17,31.2,20,0.0,624.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,624.0
10773,23,7.2,20,0.0,144.0,nan,0,,,,,,,,,,,,,,,,Tunnbröd,5.0,9.0,0,144.0
10773,45,7.6,12,0.0,91.19999999999999,nan,0,,,,,,,,,,,,,,,,Rogede sild,8.0,21.0,0,91.19999999999999
10774,14,18.6,25,0.0,465.00000000000006,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,465.00000000000006
10774,28,36.4,20,0.0,728.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,728.0
10774,59,44.0,12,0.0,528.0,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,528.0
10775,11,14.0,20,0.0,280.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,280.0
10775,30,20.7,20,0.0,414.0,nan,0,,,,,,,,,,,,,,,,Nord-Ost Matjeshering,8.0,13.0,0,414.0
10775,41,7.7,15,0.0,115.5,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,115.5
10776,7,24.0,20,0.0,480.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,480.0
10776,25,11.2,20,0.0,224.0,nan,0,,,,,,,,,,,,,,,,NuNuCa Nuß-Nougat-Creme,3.0,11.0,0,224.0
10776,52,5.6,15,0.0,84.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,84.0
10777,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10777,28,36.4,20,0.0,728.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,728.0
10777,75,6.2,25,0.0,155.0,nan,0,,,,,,,,,,,,,,,,Rhönbräu Klosterbier,1.0,12.0,0,155.0
10778,14,18.6,20,0.0,372.0,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,372.0
10778,32,25.6,25,0.0,640.0,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,640.0
10778,59,44.0,10,0.0,440.0,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,440.0
10779,17,31.2,25,0.0,780.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,780.0
10779,31,10.0,20,0.0,200.0,nan,0,,,,,,,,,,,,,,,,Gorgonzola Telino,4.0,14.0,0,200.0
10779,45,7.6,15,0.0,114.0,nan,0,,,,,,,,,,,,,,,,Rogede sild,8.0,21.0,0,114.0
10780,1,14.4,25,0.0,360.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,360.0
10780,24,3.6,18,0.0,64.8,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,64.8
10780,52,5.6,20,0.0,112.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,112.0
10781,14,18.6,20,0.0,372.0,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,372.0
10781,28,36.4,20,0.0,728.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,728.0
10781,59,44.0,12,0.0,528.0,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,528.0
10782,11,14.0,20,0.0,280.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,280.0
10782,30,20.7,15,0.0,310.5,nan,0,,,,,,,,,,,,,,,,Nord-Ost Matjeshering,8.0,13.0,0,310.5
10782,62,39.4,15,0.0,591.0,nan,0,,,,,,,,,,,,,,,,Tarte au sucre,3.0,29.0,0,591.0
10783,7,24.0,20,0.0,480.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,480.0
10783,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10783,41,7.7,20,0.0,154.0,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,154.0
10784,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10784,32,25.6,30,0.0,768.0,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,768.0
10784,75,6.2,20,0.0,124.0,nan,0,,,,,,,,,,,,,,,,Rhönbräu Klosterbier,1.0,12.0,0,124.0
10785,1,14.4,25,0.0,360.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,360.0
10785,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10785,75,6.2,20,0.0,124.0,nan,0,,,,,,,,,,,,,,,,Rhönbräu Klosterbier,1.0,12.0,0,124.0
10786,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10786,32,25.6,25,0.0,640.0,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,640.0
10786,41,7.7,15,0.0,115.5,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,115.5
10787,17,31.2,20,0.0,624.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,624.0
10787,23,7.2,20,0.0,144.0,nan,0,,,,,,,,,,,,,,,,Tunnbröd,5.0,9.0,0,144.0
10787,45,7.6,12,0.0,91.19999999999999,nan,0,,,,,,,,,,,,,,,,Rogede sild,8.0,21.0,0,91.19999999999999
10788,14,18.6,25,0.0,465.00000000000006,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,465.00000000000006
10788,28,36.4,20,0.0,728.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,728.0
10788,59,44.0,12,0.0,528.0,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,528.0
10789,11,14.0,20,0.0,280.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,280.0
10789,30,20.7,20,0.0,414.0,nan,0,,,,,,,,,,,,,,,,Nord-Ost Matjeshering,8.0,13.0,0,414.0
10789,41,7.7,15,0.0,115.5,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,115.5
10790,7,24.0,20,0.0,480.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,480.0
10790,25,11.2,20,0.0,224.0,nan,0,,,,,,,,,,,,,,,,NuNuCa Nuß-Nougat-Creme,3.0,11.0,0,224.0
10790,52,5.6,15,0.0,84.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,84.0
10791,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10791,28,36.4,20,0.0,728.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,728.0
10791,75,6.2,25,0.0,155.0,nan,0,,,,,,,,,,,,,,,,Rhönbräu Klosterbier,1.0,12.0,0,155.0
10792,14,18.6,20,0.0,372.0,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,372.0
10792,32,25.6,25,0.0,640.0,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,640.0
10792,59,44.0,10,0.0,440.0,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,440.0
10793,17,31.2,25,0.0,780.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,780.0
10793,31,10.0,20,0.0,200.0,nan,0,,,,,,,,,,,,,,,,Gorgonzola Telino,4.0,14.0,0,200.0
10793,45,7.6,15,0.0,114.0,nan,0,,,,,,,,,,,,,,,,Rogede sild,8.0,21.0,0,114.0
10794,1,14.4,25,0.0,360.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,360.0
